STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MDG,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,131.0,A,Biennial,Madagascar,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BFA,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,102.0,A,Biennial,Burkina Faso,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NIC,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,92.0,A,Biennial,Nicaragua,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,HTI,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,122.0,A,Biennial,Haiti,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ERI,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,69.0,A,Biennial,Eritrea,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GHA,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,146.0,A,Biennial,Ghana,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NAM,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,142.0,A,Biennial,Namibia,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SOM,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,110.0,A,Biennial,Somalia,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BTN,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,116.0,A,Biennial,Bhutan,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,UZB,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,118.0,A,Biennial,Uzbekistan,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NPL,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,124.0,A,Biennial,Nepal,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ARM,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,121.0,A,Biennial,Armenia,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MUS,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,147.0,A,Biennial,Mauritius,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KAZ,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,126.0,A,Biennial,Kazakhstan,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GAB,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,136.0,A,Biennial,Gabon,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SYR,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,145.0,A,Biennial,Syrian Arab Republic,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MNG,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,144.0,A,Biennial,Mongolia,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TZA,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,138.0,A,Biennial,Tanzania,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SLB,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,123.0,A,Biennial,Solomon Islands,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ALB,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,130.0,A,Biennial,Albania,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DZA,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,139.0,A,Biennial,Algeria,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GUY,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,137.0,A,Biennial,Guyana,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TCD,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,143.0,A,Biennial,Chad,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NER,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,134.0,A,Biennial,Niger,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SLE,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,140.0,A,Biennial,Sierra Leone,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DJI,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,133.0,A,Biennial,Djibouti,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TJK,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,141.0,A,Biennial,Tajikistan,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MMR,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,135.0,A,Biennial,Myanmar,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,RWA,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,148.0,A,Biennial,Rwanda,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TLS,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,149.0,A,Biennial,Timor-Leste,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AFG,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,150.0,A,Biennial,Afghanistan,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SGP,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.24771,A,Biennial,Singapore,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NLD,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.13636,A,Biennial,Netherlands,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DEU,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.11864,A,Biennial,Germany,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SWE,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.15217,A,Biennial,Sweden,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AUT,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.96552,A,Biennial,Austria,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,JPN,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.07605,A,Biennial,Japan,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CHE,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.03571,A,Biennial,Switzerland,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,HKG,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.06122,A,Biennial,"Hong Kong SAR, China",Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GBR,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.1,A,Biennial,United Kingdom,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CAN,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.97778,A,Biennial,Canada,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IRL,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.96154,A,Biennial,Ireland,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BEL,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.95918,A,Biennial,Belgium,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DNK,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.75862,A,Biennial,Denmark,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,USA,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.0092,A,Biennial,United States,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,FIN,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,4.16667,A,Biennial,Finland,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NOR,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.66667,A,Biennial,Norway,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AUS,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.96875,A,Biennial,Australia,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,FRA,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.87097,A,Biennial,France,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NZL,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.68182,A,Biennial,New Zealand,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ARE,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.60784,A,Biennial,United Arab Emirates,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TWN,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.60465,A,Biennial,"Taiwan, China",Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ITA,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.65693,A,Biennial,Italy,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LUX,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.55556,A,Biennial,Luxembourg,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ZAF,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.70588,A,Biennial,South Africa,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KOR,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.55932,A,Biennial,"Korea, Rep.",Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ESP,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,2007,_Z,NUMBER,2,WB_LPI,602,0,PU,3.625,A,Biennial,Spain,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public
